ID,POS,Gloss,Gloss_persian,Checked
18429,noun,"a vessel containing liquid in which something is immersed (as to process it or to maintain it at a constant temperature or to lubricate it); ""she soaked the etching in an acid bath""","ظرف حاوی مایعی که در آن چیزی غوطه ور شده است (برای پردازش یا نگهداری آن در دمای ثابت یا روغن کاری آن) ؛ ""او اچ را در حمام اسید خیس کرد"" ",0
18430,noun,"you soak and wash your body in a bathtub; ""he has a good bath every morning""","بدن خود را در وان خیس کرده و می شوید. ""او هر روز صبح حمام خوبی دارد"" ",0
18431,noun,the act of washing yourself (or another person),عمل شستن خود (یا شخص دیگری) ,0
18432,noun,a bath in which you add something to foam and scent the bath water,حمامی که در آن چیزی به کف اضافه کرده و آب حمام را بو می کنید ,0
18433,noun,(Hebrew) a ritual purification and cleansing bath that Orthodox Jews take on certain occasions (as before Sabbath or after menstruation),(عبری) حمام تصفیه و پاکسازی آیینی که یهودیان ارتدکس در موارد خاصی از آن استفاده می کنند (مانند قبل از شنبه یا بعد از قاعدگی) ,0
18434,noun,a bath in warm mud (as for treating rheumatism),حمام در گل گرم (برای درمان روماتیسم) ,0
18435,noun,a relatively large open container that you fill with water and use to wash the body,یک ظرف باز نسبتاً بزرگ که پر از آب می کنید و از آن برای شستن بدن استفاده می کنید ,0
18436,noun,a small bathtub for warming or washing or disinfecting the feet,یک وان کوچک برای گرم کردن یا شستن یا ضد عفونی کردن پا ,0
18437,noun,a very large tub (large enough for more than one bather) filled with hot water,یک وان بسیار بزرگ (به اندازه کافی بزرگ برای بیش از یک نفر) با آب گرم پر شده است ,0
17844,noun,the sound made by a dog,صدای ساخته شده توسط یک سگ ,0
17898,noun,a woman of the peerage in Britain,یک زن هم سن در انگلیس ,0
18438,noun,a large whirlpool bathtub with underwater jets that massage the body,یک وان بزرگ گرداب با جت های زیر آب که بدن را ماساژ می دهند ,0
18439,noun,a bathtub in which your buttocks and hips are immersed as if you were sitting in a chair and you bathe in a sitting position,یک وان حمام که باسن و باسن شما در آن غوطه ور شده است مثل اینکه روی صندلی نشسته اید و در حالت نشسته غسل می کنید ,0
18440,noun,an ancient Hebrew liquid measure equal to about 10 gallons,اندازه مایع عبری باستان برابر با حدود 10 گالن ,0
18441,noun,an ancient Hebrew unit of capacity equal to 10 baths or 10 ephahs,ظرفیت واحد عبری باستانی برابر با 10 حمام یا 10 حماسه ,0
18442,noun,a unit of capacity for liquids (for measuring the volumes of liquids or their containers),یک واحد ظرفیت مایعات (برای اندازه گیری حجم مایعات یا ظروف آنها) ,0
18443,noun,a town in southwestern England on the River Avon; famous for its hot springs and Roman remains,شهری در جنوب غربی انگلیس و در رودخانه آون. معروف به دلیل چشمه های آب گرم و بقایای رومی ,0
18444,noun,"booth for washing yourself, usually in a bathroom",غرفه برای شستن خود ، معمولاً در حمام ,0
18445,noun,a plumbing fixture for defecation and urination,دستگاه لوله کشی برای اجابت مزاج و ادرار کردن ,0
18446,verb,"cleanse the entire body; ""bathe daily""","تمیز کردن تمام بدن ""روزانه استحمام"" ",0
18447,verb,"take a shower; wash one's body in the shower; ""You should shower after vigorous exercise""","دوش گرفتن؛ بدن خود را زیر دوش بشویید. ""شما باید بعد از ورزش شدید دوش بگیرید"" ",0
17899,noun,a noblewoman who holds the rank of baron or who is the wife or widow of a baron,یک زن نجیب که دارای درجه بارون است یا همسر یا بیوه یک بارون است ,0
18448,verb,"suffuse with or as if with light; ""The room was bathed in sunlight""","با نور خفه شوید یا گویی با نور ""اتاق زیر نور خورشید غسل داده شد"" ",0
18449,verb,"enclose or enfold completely with or as if with a covering; ""Fog enveloped the house""","محصور یا محصور کردن به طور کامل با یا مثل اینکه با یک پوشش. ""مه خانه را پوشانده است"" ",0
18450,noun,"the act of swimming; ""the Englishman said he had a good bathe""","عمل شنا ""انگلیسی گفت که او حمام خوبی دارد"" ",0
18451,noun,"the act of swimming; ""it was the swimming they enjoyed most"": ""they took a short swim in the pool""","عمل شنا ""این شنا بود که بیشتر از همه لذت بردند"": ""آنها در استخر شنای کوتاهی انجام دادند"" ",0
18452,noun,"a person who travels through the water by swimming; ""he is not a good swimmer""","شخصی که از طریق آب با شنا سفر می کند ؛ ""او شناگر خوبی نیست"" ",0
18453,noun,a swimmer who floats in the water,شناگری که در آب شناور است ,0
18454,noun,an underwater swimmer equipped with a face mask and foot fins and either a snorkel or an air cylinder,شناگر زیر آب مجهز به ماسک صورت و باله های پا و یا اسنورکل یا سیلندر هوا ,0
18455,noun,someone who engages in surfboarding,کسی که به تخته موج سواری مشغول است ,0
18456,noun,a person who takes a bath,شخصی که غسل می کند ,0
18457,adjective,"effusively or insincerely emotional; ""a bathetic novel""; ""maudlin expressions of sympathy""; ""mushy effusiveness""; ""a schmaltzy song""; ""sentimental soap operas""; ""slushy poetry""","بصیرانه یا غیر صادقانه احساسی ؛ ""یک رمان حمام""؛ ""ابراز همدردی مادلین""؛ ""افشای موشی""؛ ""یک آهنگ Schmaltzy"" ؛ ""سریال های احساسی""؛ ""شعر شلخته"" ",0
17900,noun,the state of a baronet,حالت بارون ,0
18458,noun,a building containing dressing rooms for bathers,ساختمانی که حاوی اتاق رختکن برای حمام کنندگان است ,0
18459,noun,a building containing public baths,ساختمانی که شامل حمامهای عمومی است ,0
18460,noun,"a building in which something is sheltered or located; ""they had a large carriage house""","ساختمانی که در آن چیزی پناه گرفته یا واقع شده است. ""آنها یک خانه بزرگ کالسکه داشتند"" ",0
18461,noun,a bathhouse for hot air baths or steam baths,حمام حمام هوای گرم یا حمام بخار ,0
18462,noun,tight fitting garment worn for swimming,لباس تنگ که برای شنا پوشیده شده است ,0
18463,noun,a woman's very brief bathing suit,لباس شنای خیلی کوتاه زنانه ,0
18464,noun,a woman's one-piece bathing suit,لباس شنای یک تکه زنانه ,0
18465,noun,swimsuit worn by men while swimming,لباس شنا که مردان هنگام شنا می پوشند ,0
18466,noun,large mass of intrusive igneous rock believed to have solidified deep within the earth,توده بزرگی از سنگ آذرین نفوذی وجود دارد که گمان می رود در اعماق زمین جامد شده باشد ,0
18467,noun,rock formed by the solidification of molten magma,سنگ حاصل از انجماد ماگما مذاب است ,0
17901,noun,the rank or dignity or position of a baronet or baroness,مرتبه یا شأن یا موقعیت یک بارون یا بارونس ,0
18468,noun,plutonic igneous rock having visibly crystalline texture; generally composed of feldspar and mica and quartz,سنگ آذرین پلوتونیک دارای بافت کاملاً بلوری ؛ به طور کلی از فلدسپات و میکا و کوارتز تشکیل شده است ,0
18469,noun,an instrument that measures the depth of water,ابزاری برای اندازه گیری عمق آب ,0
18470,noun,triteness or triviality of style,اصالت یا بی اهمیت بودن سبک ,0
18471,noun,insincere pathos,پاتوس غیر صادقانه ,0
18472,noun,extravagant or affected feeling or emotion,احساس یا احساس عجیب یا متاثر ,0
18473,noun,a room or building equipped with one or more toilets,یک اتاق یا ساختمان مجهز به یک یا چند توالت فرنگی ,0
18474,noun,(nautical) a toilet on board a boat or ship,(دریایی) توالت فرنگی روی یک قایق یا کشتی ,0
18475,noun,a toilet that is available to the public,توالتی که در دسترس عموم است ,0
18476,noun,a lavatory (particularly a lavatory in a public place),سرویس بهداشتی (به خصوص سرویس بهداشتی در مکان عمومی) ,0
18477,noun,a toilet in England,توالت در انگلستان ,0
17902,noun,"relative status; ""his salary was determined by his rank and seniority""","وضعیت نسبی ""حقوق وی با توجه به درجه و سن او تعیین می شد"" ",0
18478,noun,measuring the depths of the oceans,اندازه گیری اعماق اقیانوس ها ,0
18479,verb,"dye with wax; ""Indonesian fabrics are often batiked""","رنگ با موم؛ ""پارچه های اندونزی اغلب باتیک می شوند"" ",0
18480,verb,"dye by hand; ""This fabric is hand-dyed""","رنگ کردن با دست؛ ""این پارچه با دست رنگ شده است"" ",0
18481,noun,a dyed fabric; a removable wax is used where the dye is not wanted,یک پارچه رنگ شده موم قابل جابجایی در مواردی که رنگ مورد نظر نیست استفاده می شود ,0
18482,noun,a thin plain-weave cotton or linen fabric; used for shirts or dresses,یک پارچه نخی یا پارچه ای نازک بافته شده ؛ برای پیراهن یا لباس استفاده می شود ,0
18483,noun,a thin tapered rod used by a conductor to lead an orchestra or choir,یک میله مخروطی نازک که توسط رهبر ارکستر برای هدایت ارکستر یا گروه کر استفاده می شود ,0
18484,noun,a long thin implement made of metal or wood,اجرای طولانی و نازک ساخته شده از فلز یا چوب ,0
18485,noun,a short stout club used primarily by policemen,یک باشگاه کوتاه تنومند که عمدتا توسط پلیس استفاده می شود ,0
18486,noun,a short staff carried by some officials to symbolize an office or an authority,کارمندان کوتاهی که توسط برخی از مقامات برای نماد یک دفتر یا یک مقام اداره می شوند ,0
18487,noun,"a strong rod or stick with a specialized utilitarian purpose; ""he walked with the help of a wooden staff""","یک میله یا چوب محکم با هدف خاص فایده ای ؛ ""او با کمک یک چوب چوبی راه رفت"" ",0
17903,noun,the title of a baron,عنوان یک بارون ,0
18488,noun,a hollow metal rod that is wielded or twirled by a drum major or drum majorette,یک میله فلزی توخالی است که توسط یک درام ماژور یا یک درام ماژور چرخانده یا چرخانده می شود ,0
18489,noun,a hollow cylinder passed from runner to runner in a relay race,یک استوانه توخالی در یک مسابقه رله از دونده به دونده منتقل می شود ,0
18490,noun,an implement used in a sport,پیاده سازی مورد استفاده در یک ورزش ,0
18491,adjective,relating to frogs and toads,مربوط به قورباغه ها و وزغ ها ,0
18492,noun,insectivorous usually semiaquatic web-footed amphibian with smooth moist skin and long hind legs,حشره خوار ، دوزیستان پا به طور نیمه نیمه آب با پوست مرطوب صاف و پاهای عقب بلند است ,0
18493,noun,toothed frogs: terrestrial or aquatic or arboreal,قورباغه های دندانه دار: زمینی یا آبی یا درختی ,0
18494,noun,small terrestrial frog of tropical America,قورباغه کوچک خاکی آمریکای گرمسیری ,0
18495,noun,of southwest United States and Mexico; call is like a dog's bark,جنوب غربی ایالات متحده و مکزیک ؛ تماس مانند پوست سگ است ,0
18496,noun,large toothed frog of South America and Central America resembling the bullfrog,قورباغه بزرگ دندانه دار آمریکای جنوبی و آمریکای مرکزی شبیه گاوباز ,0
18497,noun,any of various Old World arboreal frogs distinguished from true frogs by adhesive suckers on the toes,هر یک از قورباغه های مختلف درختان جهان قدیم با مکنده های چسبنده انگشتان پا از قورباغه های واقعی متمایز می شوند ,0
17904,noun,a knife resembling a cleaver; used in the Philippines,چاقویی شبیه بره؛ در فیلیپین استفاده می شود ,0
18498,noun,western North American frog with a taillike copulatory organ,قورباغه غربی آمریکای شمالی با اندام تلفیقی دم مانند ,0
18499,noun,primitive New Zealand frog with four unwebbed toes on forefeet and five on hind feet,قورباغه بدوی نیوزیلند با چهار انگشت شست پا و روی پا و پنج انگشت عقب ,0
18500,noun,tailless amphibian similar to a frog but more terrestrial and having drier warty skin,دوزیستان بدون دم شبیه قورباغه اما بیشتر زمینی و دارای پوست زگیل خشک تر است ,0
18501,noun,European toad whose male carries the fertilized eggs wrapped around its hind legs until they hatch,وزغ اروپایی که نر آن تخمهای بارور شده را که به دور پاهای عقب خود پیچیده شده است حمل می کند تا زمانی که تخم بیایند ,0
18502,noun,similar in habit to Alytes obstetricians,از نظر عادت مشابه با زنان و زایمان آلیتس ,0
18503,noun,toad of central and eastern Europe having red or orange patches on its underside,وزغ اروپای مرکزی و شرقی که در قسمت زیرین آن لکه های قرمز یا نارنجی دارد ,0
18504,noun,a burrowing toad of the northern hemisphere with a horny spade-like projection on each hind foot,یک وزغ سوراخ دار از نیمکره شمالی با یک برجستگی شاخی مانند بیل در هر پای عقب ,0
18505,noun,arboreal amphibians usually having adhesive disks at the tip of each toe; of southeast Asia and Australia and America,دوزیستان درختی معمولاً دارای دیسک چسب در نوک هر انگشت پا هستند. جنوب شرقی آسیا و استرالیا و آمریکا ,0
18506,noun,small secretive toad with smooth tough skin of central and western North America,وزغ مخفی کوچک با پوستی صاف و صاف در مرکز و غرب آمریکای شمالی ,0
18507,noun,small toad of southeastern United States,وزغ کوچک جنوب شرقی ایالات متحده ,0
17905,noun,edge tool used as a cutting instrument; has a pointed blade with a sharp edge and a handle,ابزار لبه ای که به عنوان ابزار برش استفاده می شود. دارای تیغه نوک تیز با لبه تیز و دسته است ,0
18508,noun,mostly of Central America,بیشتر آمریکای مرکزی ,0
18509,noun,almost completely aquatic frog native to Africa and Panama and northern South America,تقریباً کاملاً قورباغه آبزی بومی آفریقا و پاناما و شمال آمریکای جنوبی است ,0
18510,noun,a South American toad,یک وزغ آمریکای جنوبی ,0
18511,noun,an army unit usually consisting of a headquarters and three or more companies,یک واحد ارتش معمولاً متشکل از یک ستاد و سه یا چند شرکت است ,0
18512,noun,army unit smaller than a division,واحد ارتش کوچکتر از یک لشکر ,0
18513,noun,"a large indefinite number; ""a battalion of ants""; ""a multitude of TV antennas""; ""a plurality of religions""","یک عدد بزرگ نامشخص ""یک گردان مورچه ها"" ؛ ""بسیاری از آنتن های تلویزیون"" ؛ ""کثرت ادیان"" ",0
18514,verb,"furnish with battens; ""batten ships""","مبلمان را با دستکش تهیه کنید ""کشتی های باتوم"" ",0
18515,verb,"secure with battens; ""batten down a ship's hatches""","ایمن با ملافه ها ""دریچه های کشتی را خیس کن"" ",0
18516,noun,stuffing made of rolls or sheets of cotton wool or synthetic fiber,چاشنی ساخته شده از رول یا ورقهای پشم پنبه یا الیاف مصنوعی ,0
18517,noun,padding put in mattresses and cushions and upholstered furniture,تشک و کوسن و مبلمان روکش دار ,0
17906,adjective,"impressive in appearance; ""a baronial mansion""; ""an imposing residence""; ""a noble tree""; ""severe-looking policemen sat astride noble horses""; ""stately columns""","در ظاهر چشمگیر؛ ""عمارت بارونی""؛ ""اقامتگاه تحمیلی"" ""یک درخت نجیب""؛ ""پلیسانی با ظاهری سخت ، اسبهای نجیب را نشسته بودند"". ""ستونهای باشکوه"" ",0
18518,noun,a strip fixed to something to hold it firm,نواری برای ثابت نگه داشتن آن به چیزی ثابت می شود ,0
18519,noun,thin piece of wood or metal,قطعه نازک چوب یا فلز ,0
18520,verb,"strike against forcefully; ""Winds buffeted the tent""","اعتصاب به زور ""بادها چادر را چسباندند"" ",0
18521,verb,"deliver a sharp blow, as with the hand, fist, or weapon; ""The teacher struck the child""; ""the opponent refused to strike""; ""The boxer struck the attacker dead""","مانند دست ، مشت یا سلاح ، ضربه ای تیز وارد کنید. ""معلم کودک را زد""؛ ""حریف از زدن ضربه امتناع ورزید""؛ ""بوکسور به مهاجم کشته شد"" ",0
18522,verb,"make a dent or impression in; ""dinge a soft hat""","فرورفتن یا ایجاد احساس در ""یک کلاه نرم بزنید"" ",0
18523,verb,assume a different shape or form,شکل یا فرم دیگری به خود بگیرند ,0
18524,noun,a batter who bunts,یک خمیر که می خرد ,0
18525,noun,a ballplayer who is designated to bat in place of the pitcher,یک بازیکن توپ که به جای پارچ خفاش تعیین شده است ,0
18526,noun,a baseball player who can bat either right or left handed,یک بازیکن بیس بال که می تواند راست یا چپ دست خفاش کند ,0
18527,noun,a batter who strikes out by swinging at and missing the third strike,خمیری که با چرخش و از دست دادن اعتصاب سوم به بیرون حمله می کند ,0
17907,noun,the estate of a baron,املاک یک بارون ,0
18528,noun,a flour mixture thin enough to pour or drop from a spoon,یک مخلوط آرد آنقدر نازک است که بتواند از یک قاشق بریزد یا رها کند ,0
18529,noun,"any foodstuff made by combining different ingredients; ""he volunteered to taste her latest concoction""; ""he drank a mixture of beer and lemonade""","هر ماده غذایی که با ترکیب مواد مختلف تهیه می شود. ""او داوطلبانه طعم آخرین معجون او را چشید"". ""او مخلوطی از آبجو و لیموناد نوشید"" ",0
18530,noun,batter for making light hollow cases to hold various fillings,خمیر برای ایجاد موارد توخالی سبک برای نگه داشتن پر کردن های مختلف ,0
18531,noun,batter for making pancakes,خمیر برای تهیه پنکیک ,0
18532,noun,batter for making fritters,خمیر برای ساخت سرخ کن ,0
18533,noun,a ram used to break down doors of fortified buildings,یک قوچ که برای شکستن درهای ساختمانهای مستحکم استفاده می شد ,0
18534,noun,a tool for driving or forcing something by impact,ابزاری برای رانندگی یا مجبور کردن چیزی توسط ضربه ,0
18535,noun,a device that produces electricity; may have several primary or secondary cells arranged in parallel or series,دستگاهی که برق تولید می کند. ممکن است چندین سلول اصلی یا ثانویه به طور موازی یا سری مرتب شده باشد ,0
18536,noun,battery used to heat the filaments of a vacuum tube,باتری مورد استفاده برای گرم کردن رشته های یک لوله خلاuum ,0
18537,noun,battery for supplying a constant positive voltage to the plate of a vacuum tube,باتری برای تأمین ولتاژ مثبت ثابت به صفحه یک لوله خلاuum ,0
17845,noun,the bark of a dog,پوست یک سگ ,0
17908,noun,"extensive landed property (especially in the country) retained by the owner for his own use; ""the family owned a large estate on Long Island""","املاک وسیع زمینی (به ویژه در کشور) که توسط مالک برای استفاده شخصی خود حفظ می شود. ""این خانواده دارای یک املاک بزرگ در لانگ آیلند بودند"" ",0
18538,noun,battery used to maintain the grid potential in a vacuum tube,باتری مورد استفاده برای حفظ پتانسیل شبکه در یک لوله خلاuum ,0
18539,noun,battery consisting of a number of voltaic cells arranged in series or parallel,باتری متشکل از تعدادی سلول ولتایی مرتب شده به صورت سری یا موازی ,0
18540,noun,battery consisting of voltaic cells arranged in series; the earliest electric battery devised by Volta,باتری متشکل از سلولهای ولتایی که بصورت سری مرتب شده اند. اولین باتری برقی که توسط ولتا ابداع شده است ,0
18541,noun,one of a battery of related tests,یکی از باتری آزمایشات مربوطه ,0
18542,noun,a unit composed of the pitcher and catcher,واحدی متشکل از پارچ و گیرنده ,0
18543,noun,a team that plays baseball,تیمی که بیس بال بازی می کند ,0
18544,noun,a cooperative unit,یک واحد تعاونی ,0
18545,noun,a series of stamps operated in one mortar for crushing ores,یک سری تمبر در یک ملات برای خرد کردن سنگ معدن کار می کند ,0
18546,noun,a mill in which ore is crushed with stamps,آسیابی که سنگ معدن در آن با مهر خرد می شود ,0
18547,noun,machine consisting of a heavy bar that moves vertically for pounding or crushing ores,دستگاهی متشکل از یک میله سنگین که برای کوبیدن یا خرد کردن سنگ معدن به صورت عمودی حرکت می کند ,0
17909,noun,the domain of a baron,دامنه یک بارون ,0
18548,verb,"battle or contend against in or as if in a battle; ""The Kurds are combating Iraqi troops in Northern Iraq""; ""We must combat the prejudices against other races""; ""they battled over the budget""","نبرد یا مبارزه در برابر یا گویی در نبرد ؛ ""کردها با نیروهای عراقی در شمال عراق می جنگند""؛ ""ما باید با تعصبات علیه نژادهای دیگر مبارزه کنیم""؛ ""آنها بر سر بودجه جنگیدند"" ",0
18549,verb,engage in an aerial battle with another fighter plane,با یک هواپیمای جنگنده دیگر وارد یک نبرد هوایی شوید ,0
18550,verb,"combat to overcome an opposing tendency or force; ""He wrestled all his life with his feeling of inferiority""","مبارزه برای غلبه بر یک تمایل یا نیروی مخالف ؛ ""او تمام زندگی خود را با احساس حقارت خود کشتی گرفت"" ",0
18551,noun,a fierce battle fought in close combat between troops in predetermined positions at a chosen time and place,نبردی سخت در نبرد نزدیک بین نیروها در موقعیت های از پیش تعیین شده در یک زمان و مکان انتخاب شده صورت گرفت ,0
18552,noun,a pitched battle between naval fleets,نبرد ناگهانی بین ناوگان دریایی ,0
18553,noun,an aerial engagement between fighter planes,یک تعامل هوایی بین هواپیماهای جنگنده ,0
18554,noun,the prolonged bombardment of British cities by the German Luftwaffe during World War II and the aerial combat that accompanied it,بمباران طولانی مدت شهرهای انگلیس توسط لوفت وافه آلمان در طول جنگ جهانی دوم و جنگ هوایی همراه آن ,0
18555,noun,"in 1649 the place was captured by Oliver Cromwell, who massacred the Catholic inhabitants",در سال 1649 این مکان توسط اولیور کرامول تصرف شد ، که ساکنان کاتولیک را قتل عام کرد ,0
18556,noun,any struggle between two skillful opponents (individuals or groups),هرگونه مبارزه بین دو مخالف ماهر (افراد یا گروه ها) ,0
18557,noun,an unceremonious and disorganized struggle,یک مبارزه بدون تشریفات و بی نظم ,0
17910,adjective,"having elaborate symmetrical ornamentation; ""the building...frantically baroque""-William Dean Howells","داشتن تزئینات متقارن مفصل ؛ ""ساختمان ... دیوانه وار باروک"" -ویلیام دین هاولز ",0
18558,noun,a combat between two mounted knights tilting against each other with blunted lances,نبردی بین دو شوالیه سوار شده که با لانچهای صاف به یکدیگر متمایل می شوند ,0
18559,noun,"an open clash between two opposing groups (or individuals); ""the harder the conflict the more glorious the triumph""--Thomas Paine; ""police tried to control the battle between the pro- and anti-abortion mobs""","یک درگیری آشکار بین دو گروه مخالف (یا افراد). ""هرچه درگیری دشوارتر باشد ، پیروزی با شکوهتر"" - توماس پین ؛ ""پلیس تلاش کرد تا نبرد بین گروههای موافق و ضد سقط جنین را کنترل کند"" ",0
18560,noun,conflict between social or economic classes (especially between the capitalist and proletariat classes),تضاد بین طبقات اجتماعی یا اقتصادی (به ویژه بین طبقات سرمایه دار و پرولتاریا) ,0
18561,noun,organized opposition to authority; a conflict in which one faction tries to wrest control from another,مخالفت سازمان یافته با اقتدار ؛ درگیری که در آن یک جناح سعی می کند کنترل خود را از جناح دیگر بدست آورد ,0
18562,noun,actions taken by a government to defeat insurgency,اقدامات انجام شده توسط یک دولت برای شکست شورشیان ,0
18563,noun,bitter conflict; heated often violent dissension,درگیری تلخ اختلافات اغلب خشونت آمیز داغ ,0
18564,noun,any hard struggle between equally matched groups,هرگونه مبارزه سخت بین گروههای برابر ,0
18565,noun,"a bitter struggle for territory or power or control or rights; ""a turf war erupted between street gangs""; ""the president's resignation was the result of a turf war with the board of directors""","یک مبارزه تلخ برای سرزمین یا قدرت یا کنترل یا حقوق. ""جنگ چمن بین باندهای خیابان"" ""استعفای رئیس جمهور نتیجه جنگ چمن با هیئت مدیره بود"" ",0
18566,noun,a bitter quarrel between two parties,یک نزاع تلخ بین دو طرف ,0
18567,noun,"an active struggle between competing entities; ""a price war""; ""a war of wits""; ""diplomatic warfare""","یک مبارزه فعال بین نهادهای رقیب ؛ ""یک جنگ قیمت""؛ ""جنگ عقل""؛ ""جنگ دیپلماتیک"" ",0
17911,noun,elaborate and extensive ornamentation in decorative art and architecture that flourished in Europe in the 17th century,تزئینات مفصل و گسترده در هنر تزئینی و معماری که در قرن 17 در اروپا شکوفا شد ,0
18568,noun,a yell intended to rally a group of soldiers in battle,یک فریاد قصد داشت گروهی از سربازان را در جنگ جمع کند ,0
18569,noun,"a loud utterance; often in protest or opposition; ""the speaker was interrupted by loud cries from the rear of the audience""","یک سخنرانی بلند غالباً در اعتراض یا مخالفت ؛ ""بلندگو با گریه های شدید مخاطبان قطع شد"" ",0
18570,noun,"a slogan used to rally support for a cause; ""a cry to arms""; ""our watchword will be `democracy'""","شعاری که برای حمایت از یک هدف استفاده می شود ؛ ""فریاد به اسلحه""؛ ""کلید واژه ما"" دموکراسی ""خواهد بود"" ",0
18571,noun,a favorite saying of a sect or political group,یک جمله محبوب از یک فرقه یا یک گروه سیاسی ,0
18572,noun,an army unit usually consisting of five companies,یک واحد ارتش معمولاً متشکل از پنج شرکت است ,0
18573,noun,"an army unit large enough to sustain combat; ""two infantry divisions were held in reserve""","یک واحد ارتش به اندازه کافی بزرگ برای ادامه جنگ ؛ ""دو لشکر پیاده در رزرو بودند"" ",0
18574,noun,a noisy riotous fight,یک مبارزه پر سر و صدا آشوب آور ,0
18575,noun,an extended area of land,یک زمین وسیع ,0
18576,noun,(Arthurian legend) the battlefield where King Arthur was mortally wounded,(افسانه آرتوریان) میدان نبردی که پادشاه آرتور به شدت مجروح شد ,0
18577,noun,the line along which opposing armies face each other,خطی که در طول آن ارتش های مخالف رو به روی هم قرار دارند ,0
17912,noun,"the style of a particular artist or school or movement; ""an imaginative orchestral idiom""","سبک یک هنرمند یا مکتب یا جنبش خاص ؛ ""اصطلاحی ارکسترال تخیلی"" ",0
18578,noun,a rampart built around the top of a castle with regular gaps for firing arrows or guns,بارویی که در بالای قلعه ساخته شده و دارای شکافهای منظم برای شلیک تیر یا اسلحه است ,0
18579,noun,a notch or open space between two merlons in a crenelated battlement,یک شکاف یا فضای باز بین دو مرلون در یک نبرد آهکی ,0
18580,noun,a solid section between two crenels in a crenelated battlement,یک قسمت جامد بین دو کرنل در یک نبرد آهکی ,0
18581,noun,large and heavily armoured warship,کشتی جنگی بزرگ و به شدت زره پوش ,0
18582,noun,battleship that has big guns all of the same caliber,کشتی جنگی که اسلحه های بزرگ کالیبر یکسانی دارد ,0
18583,noun,a small battleship built to conform with treaty limitations on tonnage and armament (from 1925 to 1930),یک کشتی جنگی کوچک ساخته شده برای انطباق با محدودیت های پیمان در مورد میزان حمل و نقل و تسلیحات (از 1925 تا 1930) ,0
18584,noun,a mock scepter carried by a court jester,عصای مسخره که توسط شخص مزخرف دادگاه حمل می شود ,0
18585,noun,a ceremonial or emblematic staff,یک کارمند تشریفاتی یا نمادی ,0
18586,noun,(computer science) a data transmission rate (bits/second) for modems,(علوم کامپیوتر) میزان انتقال داده (بیت / ثانیه) برای مودم ها ,0
18587,noun,a rare silvery (usually trivalent) metallic element; brittle at low temperatures but liquid above room temperature; occurs in trace amounts in bauxite and zinc ores,یک عنصر فلزی نقره ای (معمولاً سه ظرفیتی) نادر ؛ در دمای پایین شکننده است اما مایع بالاتر از دمای اتاق است. در معادن بوکسیت و روی به مقدار کمی مشاهده می شود ,0
17913,noun,a horse-drawn carriage having four wheels; has an outside seat for the driver and facing inside seats for two couples and a folding top,کالسکه اسب چهار چرخ. دارای صندلی بیرونی برای راننده و رو به داخل صندلی های دو زوج و یک قسمت تاشو است ,0
18588,noun,white crystalline mineral consisting of aluminum hydroxide; a constituent of bauxite and a source of alumina,ماده معدنی بلوری سفید متشکل از هیدروکسید آلومینیوم ؛ یک ماده بوکسیت و یک منبع آلومینا است ,0
18589,noun,a woman who engages in sexual intercourse for money,زنی که برای پول رابطه جنسی برقرار می کند ,0
18590,noun,a female prostitute who can be hired by telephone,یک زن فاحشه که می تواند از طریق تلفن استخدام شود ,0
18591,noun,a prostitute who provides service to military personnel,روسپی که به پرسنل ارتش خدمات ارائه می دهد ,0
18592,noun,"a woman forced into prostitution for Japanese servicemen during World War II; ""she wrote a book about her harsh experiences as a comfort woman""","زنی در طول جنگ جهانی دوم مجبور به تن فروشی برای سربازان ژاپنی شد. ""او کتابی در مورد تجارب سخت خود به عنوان یک زن راحت نوشت"" ",0
18593,noun,a woman whose sexual promiscuity places her outside respectable society,زنی که هرزگی جنسی او را در خارج از جامعه محترم قرار می دهد ,0
18594,noun,a prostitute who attracts customers by walking the streets,روسپی که با راه رفتن در خیابان مشتری ها را به خود جلب می کند ,0
18595,noun,a woman sold into prostitution,زنی به فحشا فروخته شد ,0
18596,noun,the trait of behaving in an obscene manner,صفت رفتار ناشایست ,0
18597,noun,the quality of being indecent,کیفیت ناشایست بودن ,0
17914,verb,"urge on or encourage especially by shouts; ""The crowd cheered the demonstrating strikers""","اصرار کردن یا تشویق کردن به ویژه با فریاد. ""جمعیت اعتصاب کنندگان معترض را تشویق کردند"" ",0
18598,noun,obscenity in speech or writing,فحاشی در گفتار یا نوشتن ,0
18599,noun,"lewd or obscene talk or writing; ""it was smoking-room bawdry""; ""they published a collection of Elizabethan bawdy""","صحبت یا نوشتن شرور یا ناپسند ""آنجا اتاق بیداری بود"" ""آنها مجموعه ای از بالیز الیزابت را منتشر کردند"" ",0
18600,adjective,"humorously vulgar; ""bawdy songs""; ""off-color jokes""; ""ribald language""","طنز مبتذل؛ ""آهنگ های bawdy""؛ ""جوک های غیر رنگی"" ؛ ""زبان ریبالد"" ",0
